exchange,symbol,company_name,year,quarter,conference_date,date,has_transcript
NASDAQ,UAL,"United Airlines Holdings, Inc.",2019,2,2019-07-17 10:30:00,2019-07-17,NO
NASDAQ,UAL,"United Airlines Holdings, Inc.",2019,1,2019-04-17 10:30:00,2019-04-17,NO
NASDAQ,UAL,"United Airlines Holdings, Inc.",2018,4,2019-01-15 08:30:00,2019-01-15,NO
NASDAQ,KHC,The Kraft Heinz Company,2025,2,2025-07-30 09:00:00,2025-07-30,YES
NASDAQ,KHC,The Kraft Heinz Company,2025,1,2025-04-29 09:00:00,2025-04-29,YES
NASDAQ,KHC,The Kraft Heinz Company,2024,4,2025-02-12 09:00:00,2025-02-12,YES
NASDAQ,KHC,The Kraft Heinz Company,2024,3,2024-10-30 09:00:00,2024-10-30,YES
NASDAQ,KHC,The Kraft Heinz Company,2024,2,2024-07-31 09:00:00,2024-07-31,YES
NASDAQ,KHC,The Kraft Heinz Company,2024,1,2024-05-01 09:00:00,2024-05-01,YES
NASDAQ,KHC,The Kraft Heinz Company,2023,4,2024-02-14 09:00:00,2024-02-14,NO
NASDAQ,KHC,The Kraft Heinz Company,2023,3,2023-11-01 09:00:00,2023-11-01,NO
NASDAQ,KHC,The Kraft Heinz Company,2023,2,2023-08-02 09:00:00,2023-08-02,NO
NASDAQ,KHC,The Kraft Heinz Company,2023,1,2023-05-03 09:00:00,2023-05-03,NO
NASDAQ,KHC,The Kraft Heinz Company,2022,4,2023-02-15 09:00:00,2023-02-15,NO
NASDAQ,KHC,The Kraft Heinz Company,2022,3,2022-10-26 09:00:00,2022-10-26,NO
NASDAQ,KHC,The Kraft Heinz Company,2022,2,2022-07-27 09:00:00,2022-07-27,NO
NASDAQ,KHC,The Kraft Heinz Company,2022,1,2022-04-27 09:00:00,2022-04-27,NO
NASDAQ,KHC,The Kraft Heinz Company,2021,4,2022-02-16 09:00:00,2022-02-16,NO
NASDAQ,KHC,The Kraft Heinz Company,2021,3,2021-10-27 09:00:00,2021-10-27,NO
NASDAQ,KHC,The Kraft Heinz Company,2021,2,2021-08-04 09:00:00,2021-08-04,NO
NASDAQ,KHC,The Kraft Heinz Company,2021,1,2021-04-29 09:00:00,2021-04-29,NO
NYSE,MTB,M&T Bank Corporation,2025,3,2025-10-16 11:00:00,2025-10-16,FUTURE
NYSE,MTB,M&T Bank Corporation,2025,2,2025-07-16 11:00:00,2025-07-16,YES
NYSE,MTB,M&T Bank Corporation,2025,1,2025-04-14 08:00:00,2025-04-14,YES
NYSE,MTB,M&T Bank Corporation,2024,4,2025-01-16 08:00:00,2025-01-16,YES
NYSE,MTB,M&T Bank Corporation,2024,3,2024-10-17 08:00:00,2024-10-17,YES
NYSE,MTB,M&T Bank Corporation,2024,2,2024-07-18 08:00:00,2024-07-18,YES
NYSE,MTB,M&T Bank Corporation,2024,1,2024-04-15 08:00:00,2024-04-15,YES
NYSE,MTB,M&T Bank Corporation,2023,4,2024-01-18 10:00:00,2024-01-18,NO
NYSE,MTB,M&T Bank Corporation,2023,3,2023-10-18 10:00:00,2023-10-18,NO
NYSE,MTB,M&T Bank Corporation,2023,2,2023-07-19 08:00:00,2023-07-19,NO
NYSE,MTB,M&T Bank Corporation,2023,1,2023-04-17 11:00:00,2023-04-17,NO
NYSE,MTB,M&T Bank Corporation,2022,4,2023-01-19 11:00:00,2023-01-19,NO
NYSE,MTB,M&T Bank Corporation,2022,3,2022-10-19 08:00:00,2022-10-19,NO
NYSE,MTB,M&T Bank Corporation,2022,2,2022-07-20 10:00:00,2022-07-20,NO
NYSE,MTB,M&T Bank Corporation,2022,1,2022-04-20 11:00:00,2022-04-20,NO
NYSE,MTB,M&T Bank Corporation,2021,4,2022-01-20 11:00:00,2022-01-20,NO
NYSE,MTB,M&T Bank Corporation,2021,3,2021-10-20 11:00:00,2021-10-20,NO
NYSE,MTB,M&T Bank Corporation,2021,2,2021-07-21 11:00:00,2021-07-21,NO
NYSE,MTB,M&T Bank Corporation,2021,1,2021-04-19 11:00:00,2021-04-19,NO
NYSE,MTB,M&T Bank Corporation,2020,4,2021-01-21 11:00:00,2021-01-21,NO
NYSE,MTB,M&T Bank Corporation,2020,3,2020-10-22 11:00:00,2020-10-22,NO
NYSE,MTB,M&T Bank Corporation,2020,2,2020-07-23 11:00:00,2020-07-23,NO
NYSE,MTB,M&T Bank Corporation,2020,1,2020-04-10 11:00:00,2020-04-10,NO
NYSE,MTB,M&T Bank Corporation,2019,4,2020-01-23 11:00:00,2020-01-23,NO
NYSE,MTB,M&T Bank Corporation,2019,3,2019-10-17 11:00:00,2019-10-17,NO
NYSE,MTB,M&T Bank Corporation,2019,2,2019-07-18 11:00:00,2019-07-18,NO
NYSE,MTB,M&T Bank Corporation,2019,1,2019-04-15 11:00:00,2019-04-15,NO
NYSE,MTB,M&T Bank Corporation,2018,4,2019-01-24 11:00:00,2019-01-24,NO
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2025,3,2025-10-16 16:30:00,2025-10-16,FUTURE
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2025,2,2025-07-17 16:30:00,2025-07-17,YES
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2025,1,2025-04-15 16:30:00,2025-04-15,YES
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2024,4,2025-01-21 16:30:00,2025-01-21,YES
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2024,3,2024-10-15 16:30:00,2024-10-15,YES
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2024,2,2024-07-16 16:30:00,2024-07-16,YES
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2024,1,2024-04-16 16:30:00,2024-04-16,YES
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2023,4,2024-01-16 16:30:00,2024-01-16,NO
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2023,3,2023-10-17 16:30:00,2023-10-17,NO
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2023,2,2023-07-18 16:00:00,2023-07-18,NO
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2022,4,2023-01-17 16:00:00,2023-01-17,NO
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2022,3,2022-10-18 16:30:00,2022-10-18,NO
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2022,2,2022-07-19 16:30:00,2022-07-19,NO
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2022,1,2022-04-19 16:30:00,2022-04-19,NO
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2021,4,2022-01-18 16:00:00,2022-01-18,NO
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2021,3,2021-10-19 16:30:00,2021-10-19,NO
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2021,2,2021-07-20 16:30:00,2021-07-20,NO
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2021,1,2021-04-20 16:30:00,2021-04-20,NO
NASDAQ,IBKR,"Interactive Brokers Group, Inc.",2020,4,2021-01-19 16:30:00,2021-01-19,NO
NASDAQ,TSCO,Tractor Supply Company,2025,2,2025-07-24 10:00:00,2025-07-24,YES
NASDAQ,TSCO,Tractor Supply Company,2025,1,2025-04-24 10:00:00,2025-04-24,YES
NASDAQ,TSCO,Tractor Supply Company,2024,4,2025-01-30 10:00:00,2025-01-30,YES
NASDAQ,TSCO,Tractor Supply Company,2024,3,2024-10-24 10:00:00,2024-10-24,YES
NASDAQ,TSCO,Tractor Supply Company,2024,2,2024-07-25 10:00:00,2024-07-25,YES
NASDAQ,TSCO,Tractor Supply Company,2024,1,2024-04-25 10:00:00,2024-04-25,YES
NASDAQ,TSCO,Tractor Supply Company,2023,4,2024-02-01 10:00:00,2024-02-01,NO
NASDAQ,TSCO,Tractor Supply Company,2023,3,2023-10-26 10:00:00,2023-10-26,NO
NASDAQ,TSCO,Tractor Supply Company,2023,2,2023-07-27 10:00:00,2023-07-27,NO
NASDAQ,TSCO,Tractor Supply Company,2023,1,2023-04-27 10:00:00,2023-04-27,NO
NASDAQ,TSCO,Tractor Supply Company,2022,4,2023-01-26 10:00:00,2023-01-26,NO
NASDAQ,TSCO,Tractor Supply Company,2022,3,2022-10-20 09:00:00,2022-10-20,NO
NASDAQ,TSCO,Tractor Supply Company,2022,2,2022-07-21 10:00:00,2022-07-21,NO
NASDAQ,TSCO,Tractor Supply Company,2022,1,2022-04-21 10:00:00,2022-04-21,NO
NASDAQ,TSCO,Tractor Supply Company,2021,4,2022-01-27 09:00:00,2022-01-27,NO
NASDAQ,TSCO,Tractor Supply Company,2021,3,2021-10-21 10:00:00,2021-10-21,NO
NASDAQ,TSCO,Tractor Supply Company,2021,2,2021-07-19 09:00:00,2021-07-19,NO
NASDAQ,TSCO,Tractor Supply Company,2021,1,2021-04-22 10:00:00,2021-04-22,NO
NASDAQ,TSCO,Tractor Supply Company,2020,4,2021-01-28 10:00:00,2021-01-28,NO
NYSE,KEYS,Keysight Technologies Inc.,2025,3,2025-08-19 16:30:00,2025-08-19,YES
NYSE,KEYS,Keysight Technologies Inc.,2025,2,2025-05-20 16:30:00,2025-05-20,YES
NYSE,KEYS,Keysight Technologies Inc.,2025,1,2025-02-25 16:30:00,2025-02-25,YES
NYSE,KEYS,Keysight Technologies Inc.,2024,4,2024-11-19 16:30:00,2024-11-19,YES
NYSE,KEYS,Keysight Technologies Inc.,2024,3,2024-08-20 16:30:00,2024-08-20,YES
NYSE,KEYS,Keysight Technologies Inc.,2024,2,2024-05-20 16:30:00,2024-05-20,YES
NYSE,KEYS,Keysight Technologies Inc.,2024,1,2024-02-20 16:30:00,2024-02-20,YES
NYSE,KEYS,Keysight Technologies Inc.,2023,4,2023-11-20 16:30:00,2023-11-20,NO
NYSE,KEYS,Keysight Technologies Inc.,2023,3,2023-08-17 16:30:00,2023-08-17,NO
NYSE,KEYS,Keysight Technologies Inc.,2023,2,2023-05-16 16:30:00,2023-05-16,NO
NYSE,KEYS,Keysight Technologies Inc.,2023,1,2023-02-21 16:30:00,2023-02-21,NO
NYSE,KEYS,Keysight Technologies Inc.,2022,4,2022-11-17 17:00:00,2022-11-17,NO
NYSE,KEYS,Keysight Technologies Inc.,2022,3,2022-08-17 16:30:00,2022-08-17,NO
NYSE,KEYS,Keysight Technologies Inc.,2022,2,2022-05-17 16:30:00,2022-05-17,NO
NYSE,KEYS,Keysight Technologies Inc.,2022,1,2022-02-17 16:30:00,2022-02-17,NO
NYSE,KEYS,Keysight Technologies Inc.,2021,4,2021-11-22 16:30:00,2021-11-22,NO
NYSE,KEYS,Keysight Technologies Inc.,2021,3,2021-08-18 16:30:00,2021-08-18,NO
NYSE,KEYS,Keysight Technologies Inc.,2021,2,2021-05-19 16:30:00,2021-05-19,NO
NYSE,KEYS,Keysight Technologies Inc.,2021,1,2021-02-18 16:30:00,2021-02-18,NO
NYSE,KEYS,Keysight Technologies Inc.,2020,4,2020-11-18 13:30:00,2020-11-18,NO
NYSE,IRM,Iron Mountain Incorporated,2025,2,2025-08-06 08:30:00,2025-08-06,YES
NYSE,IRM,Iron Mountain Incorporated,2025,1,2025-05-01 08:30:00,2025-05-01,YES
NYSE,IRM,Iron Mountain Incorporated,2024,4,2025-02-13 08:30:00,2025-02-13,YES
NYSE,IRM,Iron Mountain Incorporated,2024,3,2024-11-06 08:30:00,2024-11-06,YES
NYSE,IRM,Iron Mountain Incorporated,2024,2,2024-08-01 08:30:00,2024-08-01,YES
NYSE,IRM,Iron Mountain Incorporated,2024,1,2024-05-02 08:30:00,2024-05-02,YES
NYSE,IRM,Iron Mountain Incorporated,2023,4,2024-02-22 08:30:00,2024-02-22,NO
NYSE,IRM,Iron Mountain Incorporated,2023,3,2023-11-02 08:30:00,2023-11-02,NO
NYSE,IRM,Iron Mountain Incorporated,2023,2,2023-08-03 08:30:00,2023-08-03,NO
NYSE,IRM,Iron Mountain Incorporated,2023,1,2023-05-04 08:30:00,2023-05-04,NO
NYSE,IRM,Iron Mountain Incorporated,2022,4,2023-02-23 08:30:00,2023-02-23,NO
NYSE,IRM,Iron Mountain Incorporated,2022,3,2022-11-03 08:30:00,2022-11-03,NO
NYSE,IRM,Iron Mountain Incorporated,2022,2,2022-08-04 08:30:00,2022-08-04,NO
NYSE,IRM,Iron Mountain Incorporated,2022,1,2022-04-28 08:30:00,2022-04-28,NO
NYSE,IRM,Iron Mountain Incorporated,2021,4,2022-02-24 08:30:00,2022-02-24,NO
NYSE,IRM,Iron Mountain Incorporated,2021,3,2021-11-04 08:30:00,2021-11-04,NO
NYSE,IRM,Iron Mountain Incorporated,2021,2,2021-08-05 08:30:00,2021-08-05,NO
NYSE,IRM,Iron Mountain Incorporated,2021,1,2021-05-06 06:00:00,2021-05-06,NO
NYSE,IRM,Iron Mountain Incorporated,2020,4,2021-02-03 06:00:00,2021-02-03,NO
NYSE,IRM,Iron Mountain Incorporated,2020,3,2020-11-05 06:00:00,2020-11-05,NO
NYSE,IRM,Iron Mountain Incorporated,2020,2,2020-08-06 08:30:00,2020-08-06,NO
NYSE,IRM,Iron Mountain Incorporated,2020,1,2020-05-07 13:00:00,2020-05-07,NO
NYSE,IRM,Iron Mountain Incorporated,2019,4,2020-02-13 13:00:00,2020-02-13,NO
NYSE,IRM,Iron Mountain Incorporated,2019,3,2019-10-31 13:00:00,2019-10-31,NO
NYSE,IRM,Iron Mountain Incorporated,2019,2,2019-08-01 13:00:00,2019-08-01,NO
NYSE,IRM,Iron Mountain Incorporated,2019,1,2019-04-25 13:00:00,2019-04-25,NO
NYSE,IRM,Iron Mountain Incorporated,2018,4,2019-02-14 13:00:00,2019-02-14,NO
NYSE,EXR,Extra Space Storage Inc,2025,2,2025-07-31 13:00:00,2025-07-31,YES
NYSE,EXR,Extra Space Storage Inc,2025,1,2025-04-30 13:00:00,2025-04-30,YES
NYSE,EXR,Extra Space Storage Inc,2024,4,2025-02-26 13:00:00,2025-02-26,YES
NYSE,EXR,Extra Space Storage Inc,2024,3,2024-10-30 13:00:00,2024-10-30,YES
NYSE,EXR,Extra Space Storage Inc,2024,2,2024-07-31 13:00:00,2024-07-31,YES
NYSE,EXR,Extra Space Storage Inc,2024,1,2024-05-01 13:00:00,2024-05-01,YES
NYSE,EXR,Extra Space Storage Inc,2023,4,2024-02-28 17:00:00,2024-02-28,NO
NYSE,EXR,Extra Space Storage Inc,2023,3,2023-11-08 13:00:00,2023-11-08,NO
NYSE,EXR,Extra Space Storage Inc,2023,2,2023-08-04 13:00:00,2023-08-04,NO
NYSE,EXR,Extra Space Storage Inc,2023,1,2023-05-03 17:00:00,2023-05-03,NO
NYSE,EXR,Extra Space Storage Inc,2022,4,2023-02-23 13:00:00,2023-02-23,NO
NYSE,EXR,Extra Space Storage Inc,2022,3,2022-11-02 13:00:00,2022-11-02,NO
NYSE,EXR,Extra Space Storage Inc,2022,2,2022-08-03 17:00:00,2022-08-03,NO
NYSE,EXR,Extra Space Storage Inc,2022,1,2022-05-04 13:00:00,2022-05-04,NO
NYSE,EXR,Extra Space Storage Inc,2021,4,2022-02-24 13:00:00,2022-02-24,NO
NYSE,EXR,Extra Space Storage Inc,2021,3,2021-10-28 13:00:00,2021-10-28,NO
NYSE,EXR,Extra Space Storage Inc,2021,2,2021-07-28 13:00:00,2021-07-28,NO
NYSE,EXR,Extra Space Storage Inc,2021,1,2021-04-29 13:00:00,2021-04-29,NO
NYSE,EXR,Extra Space Storage Inc,2020,4,2021-02-22 13:00:00,2021-02-22,NO
NYSE,EXR,Extra Space Storage Inc,2020,3,2020-11-05 13:00:00,2020-11-05,NO
NYSE,EXR,Extra Space Storage Inc,2020,2,2020-08-04 13:00:00,2020-08-04,NO
NYSE,EXR,Extra Space Storage Inc,2020,1,2020-05-07 13:00:00,2020-05-07,NO
NYSE,EXR,Extra Space Storage Inc,2019,4,2020-02-19 13:00:00,2020-02-19,NO
NYSE,EXR,Extra Space Storage Inc,2019,3,2019-10-30 13:00:00,2019-10-30,NO
NYSE,EXR,Extra Space Storage Inc,2019,2,2019-07-31 13:00:00,2019-07-31,NO
NYSE,EXR,Extra Space Storage Inc,2019,1,2019-05-02 13:00:00,2019-05-02,NO
NYSE,EXR,Extra Space Storage Inc,2018,4,2019-02-20 13:00:00,2019-02-20,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2025,2,2025-07-30 10:00:00,2025-07-30,YES
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2025,1,2025-04-23 10:00:00,2025-04-23,YES
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2024,4,2025-02-05 10:00:00,2025-02-05,YES
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2024,3,2024-10-23 10:00:00,2024-10-23,YES
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2024,2,2024-07-24 10:00:00,2024-07-24,YES
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2024,1,2024-04-24 10:00:00,2024-04-24,YES
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2023,4,2024-01-31 10:00:00,2024-01-31,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2023,3,2023-10-25 10:00:00,2023-10-25,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2023,2,2023-07-26 10:00:00,2023-07-26,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2023,1,2023-04-26 10:00:00,2023-04-26,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2022,4,2023-02-01 10:00:00,2023-02-01,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2022,3,2022-10-26 10:00:00,2022-10-26,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2022,2,2022-07-27 10:00:00,2022-07-27,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2022,1,2022-04-27 10:00:00,2022-04-27,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2021,4,2022-02-02 10:00:00,2022-02-02,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2021,3,2021-10-27 10:00:00,2021-10-27,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2021,2,2021-07-28 10:00:00,2021-07-28,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2021,1,2021-04-22 10:00:00,2021-04-22,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2020,4,2021-02-04 10:00:00,2021-02-04,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2020,3,2020-10-27 10:00:00,2020-10-27,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2020,2,2020-07-30 10:00:00,2020-07-30,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2020,1,2020-04-23 10:00:00,2020-04-23,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2019,4,2020-02-06 10:00:00,2020-02-06,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2019,3,2019-10-24 10:00:00,2019-10-24,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2019,2,2019-07-25 10:00:00,2019-07-25,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2019,1,2019-04-25 10:00:00,2019-04-25,NO
NASDAQ,ODFL,"Old Dominion Freight Line, Inc.",2018,4,2019-02-07 10:00:00,2019-02-07,NO
NYSE,DTE,DTE Energy Company,2025,2,2025-07-29 09:00:00,2025-07-29,YES
NYSE,DTE,DTE Energy Company,2025,1,2025-05-01 09:00:00,2025-05-01,YES
NYSE,DTE,DTE Energy Company,2024,4,2025-02-13 09:00:00,2025-02-13,YES
NYSE,DTE,DTE Energy Company,2024,3,2024-10-24 09:00:00,2024-10-24,YES
NYSE,DTE,DTE Energy Company,2024,2,2024-07-25 08:30:00,2024-07-25,YES
NYSE,DTE,DTE Energy Company,2024,1,2024-04-25 08:30:00,2024-04-25,YES
NYSE,DTE,DTE Energy Company,2023,4,2024-02-08 09:00:00,2024-02-08,NO
NYSE,DTE,DTE Energy Company,2023,3,2023-11-01 09:00:00,2023-11-01,NO
NYSE,DTE,DTE Energy Company,2023,2,2023-07-27 09:30:00,2023-07-27,NO
NYSE,DTE,DTE Energy Company,2023,1,2023-04-27 08:00:00,2023-04-27,NO
NYSE,DTE,DTE Energy Company,2022,4,2023-02-23 09:00:00,2023-02-23,NO
NYSE,DTE,DTE Energy Company,2022,3,2022-10-27 08:30:00,2022-10-27,NO
NYSE,DTE,DTE Energy Company,2022,2,2022-07-28 08:30:00,2022-07-28,NO
NYSE,DTE,DTE Energy Company,2022,1,2022-04-28 09:00:00,2022-04-28,NO
NYSE,DTE,DTE Energy Company,2021,4,2022-02-10 09:00:00,2022-02-10,NO
NYSE,DTE,DTE Energy Company,2021,3,2021-10-27 09:00:00,2021-10-27,NO
NYSE,DTE,DTE Energy Company,2021,2,2021-07-27 09:00:00,2021-07-27,NO
NYSE,DTE,DTE Energy Company,2021,1,2021-04-27 09:00:00,2021-04-27,NO
NASDAQ,FITB,Fifth Third Bancorp,2025,3,2025-10-20 09:00:00,2025-10-20,FUTURE
NASDAQ,FITB,Fifth Third Bancorp,2025,2,2025-07-17 09:00:00,2025-07-17,YES
NASDAQ,FITB,Fifth Third Bancorp,2025,1,2025-04-17 09:00:00,2025-04-17,YES
NASDAQ,FITB,Fifth Third Bancorp,2024,4,2025-01-21 09:00:00,2025-01-21,YES
NASDAQ,FITB,Fifth Third Bancorp,2024,3,2024-10-18 09:00:00,2024-10-18,YES
NASDAQ,FITB,Fifth Third Bancorp,2024,2,2024-07-19 09:00:00,2024-07-19,YES
NASDAQ,FITB,Fifth Third Bancorp,2024,1,2024-04-19 09:00:00,2024-04-19,YES
NASDAQ,FITB,Fifth Third Bancorp,2023,4,2024-01-19 09:00:00,2024-01-19,NO
NASDAQ,FITB,Fifth Third Bancorp,2023,3,2023-10-19 09:00:00,2023-10-19,NO
NASDAQ,FITB,Fifth Third Bancorp,2023,2,2023-07-20 09:00:00,2023-07-20,NO
NASDAQ,FITB,Fifth Third Bancorp,2023,1,2023-04-20 09:00:00,2023-04-20,NO
NASDAQ,FITB,Fifth Third Bancorp,2022,4,2023-01-19 09:00:00,2023-01-19,NO
NASDAQ,FITB,Fifth Third Bancorp,2022,3,2022-10-20 09:00:00,2022-10-20,NO
NASDAQ,FITB,Fifth Third Bancorp,2022,2,2022-07-21 09:00:00,2022-07-21,NO
NASDAQ,FITB,Fifth Third Bancorp,2022,1,2022-04-19 09:00:00,2022-04-19,NO
NASDAQ,FITB,Fifth Third Bancorp,2021,4,2022-01-01 09:00:00,2022-01-01,NO
NASDAQ,FITB,Fifth Third Bancorp,2021,3,2021-10-19 09:00:00,2021-10-19,NO
NASDAQ,FITB,Fifth Third Bancorp,2021,2,2021-07-22 09:00:00,2021-07-22,NO
NASDAQ,FITB,Fifth Third Bancorp,2021,1,2021-04-22 09:00:00,2021-04-22,NO
NASDAQ,FITB,Fifth Third Bancorp,2020,4,2021-01-21 09:00:00,2021-01-21,NO
NASDAQ,FITB,Fifth Third Bancorp,2020,3,2020-10-22 09:00:00,2020-10-22,NO
NASDAQ,FITB,Fifth Third Bancorp,2020,2,2020-07-23 09:00:00,2020-07-23,NO
NASDAQ,FITB,Fifth Third Bancorp,2020,1,2020-04-21 09:00:00,2020-04-21,NO
NASDAQ,FITB,Fifth Third Bancorp,2019,4,2020-01-22 09:00:00,2020-01-22,NO
NASDAQ,FITB,Fifth Third Bancorp,2019,3,2019-10-22 09:00:00,2019-10-22,NO
NASDAQ,FITB,Fifth Third Bancorp,2019,2,2019-07-23 09:00:00,2019-07-23,NO
NASDAQ,FITB,Fifth Third Bancorp,2019,1,2019-04-23 09:00:00,2019-04-23,NO
NASDAQ,FITB,Fifth Third Bancorp,2018,4,2019-01-22 09:00:00,2019-01-22,NO
NYSE,ADM,Archer-Daniels-Midland Company,2025,2,2025-08-05 09:00:00,2025-08-05,YES
NYSE,ADM,Archer-Daniels-Midland Company,2025,1,2025-05-06 10:00:00,2025-05-06,YES
NYSE,ADM,Archer-Daniels-Midland Company,2024,4,2025-02-04 09:00:00,2025-02-04,YES
NYSE,ADM,Archer-Daniels-Midland Company,2024,3,2024-11-05 10:00:00,2024-11-05,NO
NYSE,ADM,Archer-Daniels-Midland Company,2024,2,2024-07-30 09:00:00,2024-07-30,YES
NYSE,ADM,Archer-Daniels-Midland Company,2024,1,2024-04-30 09:00:00,2024-04-30,YES
NYSE,ADM,Archer-Daniels-Midland Company,2023,4,2024-03-12 09:00:00,2024-03-12,NO
NYSE,ADM,Archer-Daniels-Midland Company,2023,3,2023-10-24 08:00:00,2023-10-24,NO
NYSE,ADM,Archer-Daniels-Midland Company,2023,2,2023-07-25 08:00:00,2023-07-25,NO
NYSE,ADM,Archer-Daniels-Midland Company,2023,1,2023-04-25 08:00:00,2023-04-25,NO
NYSE,ADM,Archer-Daniels-Midland Company,2022,4,2023-01-26 08:00:00,2023-01-26,NO
NYSE,ADM,Archer-Daniels-Midland Company,2022,3,2022-10-25 08:00:00,2022-10-25,NO
NYSE,ADM,Archer-Daniels-Midland Company,2022,2,2022-07-26 08:00:00,2022-07-26,NO
NYSE,ADM,Archer-Daniels-Midland Company,2022,1,2022-04-26 08:00:00,2022-04-26,NO
NYSE,ADM,Archer-Daniels-Midland Company,2021,4,2022-01-25 08:00:00,2022-01-25,NO
NYSE,ADM,Archer-Daniels-Midland Company,2021,3,2021-10-26 08:00:00,2021-10-26,NO
NYSE,ADM,Archer-Daniels-Midland Company,2021,2,2021-07-27 08:00:00,2021-07-27,NO
NYSE,ADM,Archer-Daniels-Midland Company,2021,1,2021-04-27 08:00:00,2021-04-27,NO
NYSE,ADM,Archer-Daniels-Midland Company,2020,4,2021-01-26 08:00:00,2021-01-26,NO
NYSE,ADM,Archer-Daniels-Midland Company,2020,3,2020-10-30 07:00:00,2020-10-30,NO
NYSE,EME,"EMCOR Group, Inc.",2025,2,2025-07-24 09:30:00,2025-07-24,YES
NYSE,EME,"EMCOR Group, Inc.",2025,1,2025-04-30 10:30:00,2025-04-30,YES
NYSE,EME,"EMCOR Group, Inc.",2024,4,2025-02-26 10:30:00,2025-02-26,YES
NYSE,EME,"EMCOR Group, Inc.",2024,3,2024-10-31 10:30:00,2024-10-31,YES
NYSE,EME,"EMCOR Group, Inc.",2024,2,2024-07-25 10:30:00,2024-07-25,YES
NYSE,EME,"EMCOR Group, Inc.",2024,1,2024-04-25 10:30:00,2024-04-25,YES
NYSE,EME,"EMCOR Group, Inc.",2023,4,2024-02-28 10:30:00,2024-02-28,NO
NYSE,EME,"EMCOR Group, Inc.",2023,3,2023-10-26 00:00:00,2023-10-26,NO
NYSE,EME,"EMCOR Group, Inc.",2023,2,2023-07-27 00:00:00,2023-07-27,NO
NYSE,EME,"EMCOR Group, Inc.",2023,1,2023-04-27 00:00:00,2023-04-27,NO
NYSE,EME,"EMCOR Group, Inc.",2022,4,2023-02-23 10:30:00,2023-02-23,NO
NYSE,EME,"EMCOR Group, Inc.",2022,3,2022-10-27 00:00:00,2022-10-27,NO
NYSE,EME,"EMCOR Group, Inc.",2022,2,2022-07-28 10:30:00,2022-07-28,NO
NYSE,EME,"EMCOR Group, Inc.",2022,1,2022-04-28 10:30:00,2022-04-28,NO
NYSE,EME,"EMCOR Group, Inc.",2021,4,2022-02-24 10:30:00,2022-02-24,NO
NYSE,EME,"EMCOR Group, Inc.",2021,3,2021-10-28 10:30:00,2021-10-28,NO
NYSE,EME,"EMCOR Group, Inc.",2021,2,2021-07-29 10:30:00,2021-07-29,NO
NYSE,EME,"EMCOR Group, Inc.",2021,1,2021-04-29 10:30:00,2021-04-29,NO
